submission_date,state,conf_cases,new_case,conf_death,new_death
10/30/2021,CT,365086,0,7182,0
07/06/2020,NE,,117,,-1
07/19/2020,ID,13979,571,97,0
05/27/2021,MD,,217,9428,9
04/06/2020,CA,14336,898,343,24
10/24/2021,AZ,1049334,1484,18532,11
05/24/2021,MD,,228,9400,3
08/16/2021,NC,952215,3543,12546,41
03/23/2020,OR,,30,,0
07/07/2021,NE,,85,,0
09/02/2020,FSM,0,0,0,0
05/24/2021,VA,523822,76,9383,10
03/25/2020,WI,,128,,1
11/29/2021,DC,,347,,0
11/29/2021,IL,1804161,3853,26391,91
07/16/2021,CT,320629,139,6812,0
06/03/2021,MO,,704,,9
06/21/2021,NJ,891483,126,23687,3
10/05/2020,CT,56707,823,3619,4
09/07/2022,MD,,890,14964,7
07/03/2022,AZ,1870923,0,26526,0
04/29/2020,ME,1061,38,53,2
04/29/2021,IL,1331848,3394,21927,41
02/04/2020,MO,,0,,0
04/25/2022,VA,1216368,3302,16818,20
11/21/2021,NC,1276775,1637,16636,19
04/08/2021,ID,146816,310,1733,9
12/05/2021,CT,386371,0,7312,0
09/08/2022,NC,2609383,4378,23141,10
11/06/2021,AZ,1079510,3592,18998,60
07/14/2022,FSM,38,0,0,0
05/03/2022,DC,,0,,0
12/21/2021,VI,,45,,0
09/24/2022,MO,,0,,0
07/27/2020,VA,82871,1505,1978,4
07/19/2022,FSM,82,2,0,0
07/02/2021,WY,52434,92,747,0
11/02/2021,VA,690185,1245,11769,36
01/03/2021,WI,486531,2593,4875,5
09/27/2020,VA,138734,736,2951,15
05/03/2021,CA,3643992,1512,60763,15
08/11/2021,CT,328775,914,6828,0
05/23/2021,ID,153091,124,1814,0
01/17/2021,VI,,8,,0
09/28/2021,RI,,297,,2
01/13/2021,NV,253985,1143,,50
02/18/2020,IL,,0,,0
02/01/2022,MO,,5109,,384
05/26/2022,SC,1175981,1816,,0
05/24/2021,NH,,46,,0
04/04/2020,SC,1763,150,,5
05/11/2020,NC,15264,267,625,25
09/08/2021,NJ,965265,3498,24258,29
03/19/2020,MN,,26,,0
01/17/2022,ID,268732,0,3522,0
01/09/2022,VA,875944,0,13069,0
04/04/2022,CA,8494005,0,,0
01/13/2022,KY,692786,11142,11645,48
08/08/2021,ID,163602,313,1932,2
05/20/2021,NJ,884689,561,23393,23
07/14/2021,SC,498090,338,,3
06/08/2021,IL,1385854,365,22974,14
11/27/2021,MD,,691,10960,7
07/01/2021,LA,,568,9725,10
12/26/2020,ID,112838,554,1195,5
09/28/2021,DC,,126,,0
03/10/2020,AZ,,2,,0
05/25/2021,NJ,886271,389,23464,24
10/15/2022,AZ,1994096,0,27408,0
11/07/2021,VT,,358,,1
12/25/2021,KY,597531,2300,11127,29
03/16/2021,CT,273175,853,6413,11
07/12/2020,WI,36448,797,820,-8
11/21/2020,RI,,1170,,6
02/12/2020,CA,7,1,0,0
11/19/2021,IL,1763866,5720,26227,42
11/08/2021,VI,,13,,0
02/25/2022,AZ,1750429,1773,23686,55
05/15/2020,MN,,0,683,1
03/30/2021,CT,286543,1617,6482,2
05/04/2020,LA,,363,1991,52
12/23/2020,MN,,1508,4834,75
11/23/2020,WI,357771,3455,3011,8
01/02/2022,MO,,0,,0
07/16/2021,MT,102268,87,1691,5
03/02/2021,OR,154317,250,2210,13
02/09/2020,WY,,0,,0
04/27/2021,VA,510072,1105,9010,18
07/17/2022,MT,224418,0,3455,0
05/12/2020,MN,,1118,638,55
01/31/2022,LA,,8836,13544,43
07/13/2021,MT,102054,90,1676,2
07/22/2022,OR,842352,1351,8022,26
10/06/2021,NC,1200551,3604,15423,51
07/20/2021,MT,102471,157,1693,1
10/13/2022,NV,784154,315,,4
05/20/2021,MI,887247,964,19061,42
06/16/2022,SC,1195850,1859,,6
08/07/2020,CT,48345,75,3558,4
10/21/2021,ME,71711,425,1031,2
08/11/2022,MI,2349334,0,34449,0
12/09/2021,ID,246746,489,3312,12
01/26/2020,VT,,0,,0
11/03/2021,MT,149721,866,2396,16
04/11/2020,DC,,118,,9
12/03/2020,AZ,335516,5445,6310,82
05/26/2021,ME,49552,125,797,0
08/10/2021,WI,631750,1770,7459,5
04/19/2022,DC,,902,,0
04/03/2022,IL,3069650,0,33394,0
04/14/2021,ID,147950,437,1747,6
02/21/2020,NE,,0,,0
08/12/2022,MO,,10835,,73
05/04/2021,ID,150795,209,1789,0
08/07/2022,NE,363510,0,3493,0
12/17/2021,ID,248702,389,3359,8
01/07/2022,NE,263765,4393,2887,12
03/10/2022,OR,698982,418,6854,54
07/20/2021,VI,,34,,1
06/27/2022,MO,,0,,0
05/23/2021,WI,608432,156,6989,0
04/25/2022,ME,175739,595,2055,2
07/27/2020,MT,3381,0,47,0
01/24/2020,NE,,0,,0
06/25/2022,SC,1205984,1758,,1
03/07/2022,CT,652123,498,8642,-1
08/03/2022,NJ,2221405,3453,31211,17
07/30/2021,NE,,311,,0
01/01/2021,MO,,1232,,43
08/11/2020,MI,164396,1706,6323,15
05/27/2020,MD,,736,2379,44
03/25/2021,DE,87606,212,1546,0
08/19/2022,ID,376091,612,4132,9
07/03/2020,MO,,632,,9
12/20/2021,CT,414963,6209,7400,40
11/25/2020,NJ,,4730,15057,67
01/04/2021,FSM,0,0,0,0
11/20/2020,FSM,0,0,0,0
11/14/2020,NE,,1665,,4
12/02/2021,DE,139998,632,2055,6
04/30/2022,OR,721311,0,7502,0
09/07/2022,NE,371716,435,3536,11
09/20/2022,ID,380776,0,4182,0
04/15/2020,FSM,0,0,0,0
01/21/2022,CT,603138,4444,7967,86
06/30/2021,NV,333712,558,,3
12/31/2021,NE,252799,2107,2783,0
04/18/2020,MN,,39,,6
06/20/2020,NC,51481,1476,1304,17
04/21/2020,VI,,0,,0
07/16/2021,SC,498797,569,,5
11/06/2021,ID,235404,349,3036,2
03/18/2022,CT,655910,336,8781,40
06/06/2022,MN,,2152,12674,10
06/03/2022,VI,,44,,0
04/17/2020,AZ,,273,,19
04/07/2020,ID,,40,,2
04/25/2022,FSM,21,0,0,0
12/06/2021,IL,1854186,19110,26620,98
10/04/2021,DE,122683,376,1877,4
01/26/2020,MD,,0,0,0
02/08/2021,KY,297098,1004,5816,37
11/02/2020,NJ,,1945,14564,3
03/10/2022,FSM,13,0,0,0
11/04/2021,VT,,467,,1
04/11/2022,NC,2206778,507,21808,4
01/14/2022,AZ,1397104,20257,21752,66
03/24/2020,CA,1955,222,37,2
11/20/2020,NH,,520,,1
09/12/2021,WY,66628,393,879,0
09/30/2021,SC,695776,2209,,98
06/14/2021,NH,,27,,3
08/09/2020,DC,,100,,1
01/23/2021,RI,,886,,9
03/10/2020,VI,,0,,0
02/02/2021,ID,133238,491,1527,6
11/05/2020,WI,249924,6284,2194,40
10/16/2021,OR,349852,1086,4169,8
06/08/2020,OR,4922,114,164,0
10/20/2021,VT,,99,,2
10/19/2020,NH,,52,,1
07/05/2022,NH,,717,,3
05/29/2020,NC,26721,1140,949,19
01/23/2020,ME,0,0,0,0
11/06/2020,ID,61110,1330,630,8
01/02/2022,SC,795337,10968,,29
03/03/2022,ME,166801,998,1903,31
02/04/2020,SC,,0,,0
02/10/2021,OR,146755,543,2029,13
01/28/2022,RI,,1738,,14
11/05/2021,NH,,813,,5
03/05/2020,MI,99,26,0,0
11/18/2021,WY,86621,425,1347,0
01/30/2021,IL,1123873,3345,19203,67
12/12/2021,MN,,0,9277,0
12/17/2020,MI,508588,2930,11731,139
07/20/2020,IL,162748,1173,7301,6
03/03/2021,MN,,779,6235,17
07/26/2020,ID,17086,350,125,0
04/02/2021,NE,,345,,0
09/23/2021,NV,415424,1053,,35
08/06/2022,LA,,0,14962,0
03/10/2022,VI,,5,,0
10/05/2021,DC,,72,,1
02/12/2022,DC,,0,,0
12/29/2021,NC,1392223,15065,17407,33
03/13/2020,CT,,0,,0
06/27/2021,IL,1390930,249,23211,8
02/26/2020,CA,31,6,0,0
03/13/2022,ID,343369,0,3931,0
01/26/2022,ID,289478,4088,3585,12
07/13/2021,MN,,386,7205,3
09/18/2022,MN,,0,13199,0
02/14/2020,ID,,0,,0
12/07/2021,DC,,136,,0
07/20/2020,CA,391538,6846,7651,31
01/03/2021,DE,57326,620,1028,10
03/15/2021,CT,272587,2525,6404,23
08/30/2022,NJ,2274879,1631,31442,13
03/26/2021,OR,163295,489,2373,3
11/19/2021,CT,374733,860,7249,16
02/16/2021,AZ,746643,1135,13253,3
06/27/2022,NE,348966,0,3465,0
05/17/2020,VI,,0,,0
09/08/2021,CT,343138,935,6928,20
10/22/2021,MT,143856,1078,2247,8
11/07/2020,KY,102148,2281,2102,20
07/21/2022,KY,993714,3277,14243,9
09/27/2022,MT,235702,0,3518,0
11/01/2021,DE,131003,191,1972,3
03/22/2021,MN,,1152,6412,0
10/16/2021,MD,,936,10495,15
07/30/2020,MN,,772,1600,6
05/24/2020,AZ,16339,300,800,1
02/23/2022,VI,,10,,0
09/21/2022,MT,234713,0,3512,0
03/03/2021,NJ,710046,3691,21052,128
02/01/2021,WY,44454,145,596,0
02/22/2021,MI,619665,1419,15549,27
11/10/2020,VA,178432,1435,3460,13
03/03/2022,CA,8393923,12793,,199
05/11/2020,DE,6607,472,280,12
03/26/2022,AZ,1765278,0,24458,0
08/20/2021,MO,,2433,,17
04/24/2021,NV,313120,280,,0
06/09/2020,NJ,,316,12303,89
12/06/2020,WI,412177,3149,3719,18
08/04/2020,ID,20867,559,187,10
02/17/2022,AZ,1738399,2781,23358,209
11/05/2021,OR,372137,1136,4562,19
03/02/2020,MN,,0,,0
08/18/2022,OR,869782,877,8334,8
09/13/2022,CT,789784,3110,9241,17
01/20/2021,VA,369056,4515,5137,63
11/30/2020,DE,34116,415,752,5
02/08/2021,CT,247681,4367,5966,68
05/24/2022,NV,676915,2654,,10
09/08/2020,MN,,260,1869,7
03/19/2020,KY,62,18,2,1
02/13/2020,KY,,0,,0
05/11/2021,MI,877757,1658,18650,52
08/11/2022,DC,,120,,5
06/09/2020,DC,,85,,4
11/28/2021,RI,,437,,2
01/24/2021,WI,532971,1374,5691,6
04/12/2021,VI,,34,,0
03/03/2022,FSM,13,0,0,0
08/24/2021,DC,,133,,0
02/01/2021,CT,238535,3931,5806,73
05/06/2020,MN,,728,485,30
03/25/2021,ME,38246,220,708,0
01/30/2021,DE,74443,600,1315,9
02/13/2020,WY,,0,,0
04/08/2020,IL,,1529,,82
02/01/2020,NV,,0,,0
08/19/2022,CA,10175617,40178,,187
11/12/2021,OR,378174,1802,4750,20
08/30/2021,CT,338474,455,6882,0
12/28/2020,NC,480492,4176,7103,80
07/18/2022,KY,988156,1436,14223,10
09/26/2021,WI,716815,2232,7924,6
04/04/2021,CA,3580351,2400,58513,109
02/07/2022,MN,,5826,11634,35
05/26/2020,VT,,5,,0
07/16/2021,NE,,166,,3
07/17/2021,SC,499191,620,,4
01/28/2022,OR,620652,7431,6086,19
07/27/2021,WY,54034,172,776,10
04/09/2020,RI,,284,,8
12/11/2020,ME,16065,294,253,7
07/10/2021,MN,,62,7200,0
11/21/2020,KY,132969,3619,2530,51
04/20/2020,NJ,88806,3505,4377,175
07/05/2021,ID,156370,64,1880,0
04/11/2021,OR,170568,483,2440,0
04/22/2020,DE,3233,275,93,5
05/30/2020,OR,4083,54,153,2
04/23/2022,KY,914266,380,13875,2
01/08/2021,AZ,564913,11661,8918,197
09/17/2020,CA,766201,3238,14517,106
12/04/2020,AZ,340738,5683,6370,64
09/27/2020,OR,31271,239,534,1
06/30/2022,NJ,2129032,3911,30961,13
09/13/2021,ME,59987,387,903,4
02/22/2022,NE,324222,589,3239,43
12/29/2021,NE,250260,1831,2782,2
06/06/2020,MN,,385,1186,16
03/06/2021,FSM,0,0,0,0
09/24/2022,ME,207498,0,2262,0
01/27/2021,RI,,609,,9
03/12/2021,DE,85256,201,1525,5
07/24/2022,MN,,0,12907,0
07/20/2022,MN,,0,12872,0
08/01/2022,MN,,0,12953,0
11/04/2020,CT,71238,530,3736,11
03/20/2021,MI,665032,3193,15967,16
04/27/2022,NE,337784,140,3438,0
08/05/2022,WY,134327,0,1856,0
04/14/2022,CA,8529333,18974,,191
12/04/2021,CA,4822889,0,,0
01/28/2020,VI,,0,,0
10/25/2021,AZ,1049471,158,18532,-1
01/30/2020,ME,0,0,0,0
12/07/2021,MI,1361273,9697,24590,105
08/30/2020,MO,,604,,14
04/18/2022,MT,212699,90,3260,0
05/18/2020,NC,19148,409,720,15
05/21/2021,FSM,0,0,0,0
02/14/2022,KY,884395,1885,12938,51
10/13/2021,CA,4561319,4034,69862,106
06/22/2022,KY,956391,1749,14075,5
06/18/2021,CT,319052,70,6795,4
02/27/2020,CA,33,2,0,0
07/29/2020,NE,,277,,0
04/02/2021,CA,3573074,2414,58269,179
10/11/2021,NC,1213813,1574,15619,40
08/01/2020,IL,180476,1639,7503,8
02/21/2020,ME,0,0,0,0
06/09/2022,AZ,1832701,0,26397,0
04/30/2020,ID,1860,31,46,3
01/27/2021,KY,280274,3050,5445,41
10/16/2020,MD,,781,4011,5
03/03/2021,WY,46268,89,682,0
11/19/2020,KY,126728,4152,2441,45
05/13/2022,OR,738830,1644,7560,4
05/22/2021,MI,888532,644,19117,33
08/08/2020,VA,95326,1307,2211,5
06/19/2022,VI,,0,,0
04/26/2020,VA,12488,604,444,12
09/23/2021,MI,1005494,3928,20790,8
11/07/2021,MI,1157606,0,22474,0
04/16/2022,MN,,0,12464,0
01/29/2021,DE,73884,440,1307,14
12/23/2021,VT,,410,,2
07/23/2021,DC,,43,,0
04/14/2020,LA,,502,,129
06/15/2022,VA,1308587,2704,17069,5
01/14/2022,MN,,11549,10300,32
03/01/2021,ID,139056,322,1641,7
07/13/2022,VA,1358574,3708,17317,17
11/11/2020,MI,342208,7030,7986,69
02/16/2022,FSM,11,0,0,0
05/09/2021,KY,337522,230,6785,9
04/27/2022,SC,1159653,284,,0
11/02/2021,AZ,1068881,2350,18776,-6
04/19/2022,NC,2213815,939,21850,5
08/24/2020,NV,66010,409,,3
05/18/2022,MN,,2117,12575,16
05/18/2022,SC,1169229,951,,1
06/27/2022,FSM,38,0,0,0
02/09/2021,KY,298220,2114,5840,31
01/27/2022,NJ,1808056,6724,28301,115
02/05/2021,DE,76309,360,1358,6
06/23/2021,MO,,1232,,1
10/14/2021,WI,761892,2916,8230,17
08/18/2020,AZ,193486,916,4273,23
05/16/2022,NC,2265492,2533,21978,10
02/16/2021,DC,,130,,2
06/07/2020,ID,2840,0,63,0
04/10/2022,SC,1156633,183,,21
08/25/2020,AZ,197748,860,4535,21
10/23/2020,VT,,29,,0
09/04/2021,VA,591108,0,10054,0
07/30/2021,FSM,0,0,0,0
07/07/2021,OR,209764,270,2788,6
03/30/2022,NJ,1897628,1369,30237,5
09/13/2021,MO,,2143,,134
05/23/2020,IL,107796,2352,4790,75
03/09/2021,AZ,771754,563,14404,-2
11/16/2020,OR,55926,766,750,4
06/03/2022,VA,1286178,4056,17042,14
05/27/2020,CA,98980,2247,3707,28
08/17/2021,VT,,53,,0
01/10/2021,VI,,10,,0
07/21/2022,DE,264839,811,2705,2
06/27/2021,ID,155923,44,1869,0
11/17/2020,RI,,598,,8
02/17/2022,CA,8283568,11220,,207
04/23/2022,AZ,1785018,0,25947,0
04/03/2021,VA,487107,1542,8634,8
05/18/2022,ID,351423,485,4022,2
03/26/2022,SC,1155141,202,,9
05/12/2021,ME,48166,282,772,0
07/02/2020,IL,144013,0,6951,0
09/19/2020,MD,,682,3845,7
07/01/2021,RI,,11,,0
08/07/2020,NE,,207,,0
03/03/2022,NC,2187983,1438,21264,34
09/25/2021,CA,4448666,0,68087,0
04/17/2021,KY,330536,615,6670,6
09/16/2022,KY,1063392,953,14527,2
10/24/2020,WI,194540,4673,1770,29
03/07/2022,MO,,1042,,-1
02/15/2021,LA,,503,8691,33
04/20/2020,VT,,3,,1
10/17/2022,CT,807086,280,9297,0
04/06/2022,NV,659101,119,,5
03/19/2021,AZ,777517,423,14765,46
03/15/2021,FSM,0,0,0,0
08/19/2021,MI,927922,2871,20091,16
10/23/2020,ID,50902,1073,518,9
08/12/2021,MT,106420,396,1729,3
03/07/2020,AZ,,2,,0
05/03/2020,AZ,8640,276,362,14
06/18/2020,KY,13337,249,591,4
07/27/2020,KY,28539,301,835,6
09/30/2022,RI,,0,,0
05/19/2021,ME,48964,205,788,9
07/14/2021,MD,,104,9590,4
09/02/2020,ID,30227,296,336,4
08/01/2020,SC,90234,1519,,44
06/18/2020,CA,161099,4084,5142,78
09/21/2022,ID,381063,516,4183,6
01/28/2021,WI,538348,1980,5811,32
05/15/2020,AZ,13169,495,651,27
03/24/2020,VI,,0,,0
12/24/2021,MN,,0,9678,0
03/24/2020,VA,290,36,6,0
10/11/2021,KY,518638,841,9663,41
05/12/2020,WI,10611,193,418,9
09/09/2022,MD,,1265,14986,10
05/06/2020,WY,479,27,7,0
02/14/2020,MT,,0,,0
05/23/2020,MT,479,0,16,0
09/04/2021,MT,114645,304,1811,0
05/20/2021,ME,49081,160,790,2
06/14/2020,CA,148855,3212,4961,82
09/18/2021,MN,,818,7532,3
09/18/2020,VA,132090,1242,2755,29
09/18/2020,CA,769831,3630,14627,110
07/03/2021,WI,613035,49,7317,2
12/23/2020,SC,263602,4328,,53
08/21/2021,ID,170412,356,1986,6
04/29/2021,NC,825888,2243,11573,9
07/13/2020,VA,68814,972,1861,2
10/18/2022,CA,10458792,0,,0
06/06/2021,ME,50091,29,811,0
10/13/2022,KY,1079751,0,14656,0
02/22/2021,OR,151414,316,2140,0
09/06/2021,MN,,518,7418,2
04/14/2022,MN,,852,12458,14
10/04/2020,CT,55862,0,3614,0
02/05/2022,VT,,0,,0
10/02/2021,KY,508272,2376,9337,61
07/29/2022,NV,762932,0,,0
09/13/2020,MT,9021,96,135,2
01/29/2022,DE,225103,960,2447,12
03/17/2022,MT,211949,88,3231,3
06/25/2022,MN,,0,12780,0
07/17/2020,KY,22807,690,764,6
09/05/2020,MN,,1621,1857,10
12/23/2021,NH,,1343,,2
02/12/2022,VT,,0,,0
09/11/2020,WI,86250,1443,1197,4
11/25/2021,NC,1282695,2244,16702,14
05/28/2021,CT,318061,204,6777,8
03/31/2020,AZ,,132,,4
07/23/2022,ME,197954,0,2180,0
11/28/2021,VT,,337,,0
03/31/2020,RI,,76,,4
09/28/2022,NH,,216,,3
01/10/2022,DC,,6238,,6
01/30/2020,MN,,0,,0
07/24/2020,DE,13455,77,532,0
04/09/2022,DE,235822,111,2638,0
02/21/2022,MT,204969,0,3105,0
06/16/2021,KY,344262,218,6970,1
10/17/2020,NH,,110,,1
05/02/2022,DC,,0,,0
05/11/2020,OR,3222,58,130,3
01/20/2021,ME,29263,524,527,6
01/31/2020,MI,,0,,0
07/10/2020,NC,81501,1991,1602,12
01/07/2022,DC,,1928,,2
12/13/2021,VI,,7,,1
08/01/2022,ID,371926,713,4097,2
11/16/2021,MO,,1721,,6
08/09/2021,CT,327715,431,6828,0
03/14/2021,NJ,742051,3310,21429,15
06/20/2021,WY,51808,46,734,0
09/27/2020,DE,19148,97,583,3
06/07/2021,NJ,889108,208,23607,6
12/31/2021,ME,112408,1060,1406,0
10/25/2020,CA,898029,5219,17286,55
02/21/2020,MT,,0,,0
12/06/2021,WY,88870,387,1428,0
03/08/2021,ME,35986,130,700,17
05/13/2020,VT,,2,,0
03/06/2022,MD,,0,13913,0
09/15/2022,MT,233920,0,3509,0
04/08/2021,NV,306315,386,,5
01/09/2021,MN,,2469,5463,43
08/30/2022,ID,377666,0,4147,0
01/12/2022,DC,,1216,,3
04/09/2020,MT,,13,,0
05/23/2022,SC,1173516,849,,0
03/25/2020,VA,391,101,9,3
10/02/2022,SC,1321610,472,,8
07/13/2021,CT,320346,206,6810,0
05/28/2022,FSM,21,0,0,0
11/19/2020,NV,127875,2416,,6
07/11/2021,VI,,5,,0
03/17/2022,NV,656179,0,,0
08/13/2021,NE,,606,,3
04/06/2021,WI,581070,1151,6648,8
02/24/2022,LA,,831,14208,25
10/09/2020,NH,,92,,2
05/10/2022,MT,213606,0,3378,0
06/19/2021,NC,857092,417,11988,4
08/06/2022,CA,10024326,0,,0
12/10/2021,MN,,4547,9277,58
10/30/2020,WI,220092,5357,1972,26
10/14/2022,NE,375585,0,3582,0
02/08/2020,DE,8,0,0,0
08/26/2021,NJ,943594,2054,24085,11
05/24/2020,VA,34451,495,1135,12
09/10/2020,SC,128281,440,,33
01/29/2021,NC,669650,5135,9630,85
11/05/2020,MN,,3942,2555,50
04/26/2020,FSM,0,0,0,0
02/05/2022,DE,228582,456,2495,12
05/21/2020,KY,8608,162,424,8
03/14/2021,WY,46714,0,691,0
02/20/2020,SC,,0,,0
02/04/2022,NJ,1838073,3023,28949,99
03/19/2022,CA,8450009,0,,0
02/14/2021,KY,302951,1090,5973,28
07/05/2021,MN,,47,7190,1
05/19/2022,DE,246201,713,2659,0
06/02/2022,NV,684886,771,,10
10/20/2021,VI,,14,,0
03/31/2022,IL,3068237,1592,33377,22
11/03/2020,MI,294562,5658,7535,35
07/29/2020,MD,,761,3449,12
07/19/2022,IL,3511067,3805,34281,11
11/19/2020,MN,,7863,3029,72
04/29/2021,NJ,871333,2359,22904,20
10/06/2020,NH,,51,,2
07/04/2021,AZ,828157,442,16013,4
06/30/2022,VA,1334872,3314,17194,27
09/30/2020,VA,140614,755,2995,21
02/08/2022,MO,,3172,,347
08/18/2021,NC,960739,6080,12628,57
09/09/2020,LA,,1561,4970,22
06/07/2022,VT,,108,,0
05/03/2020,ID,1905,0,64,0
04/09/2020,KY,1755,134,82,8
03/05/2021,CT,265709,830,6327,11
10/11/2022,AZ,1992250,0,27363,0
02/16/2020,KY,,0,,0
03/04/2021,WY,46328,69,682,0
05/15/2020,WI,11685,410,445,11
05/05/2022,AZ,1790176,0,26236,0
10/28/2020,WY,10288,340,77,0
01/18/2022,VA,1007717,10248,13208,8
10/30/2020,SC,167156,1193,,14
07/17/2020,OR,13086,293,250,5
04/03/2021,ME,39888,221,722,0
11/22/2021,MO,,1897,,2
04/19/2022,IL,3102711,2471,33537,7
04/14/2020,AZ,,104,,9
03/05/2022,VI,,0,,0
08/11/2020,OR,20643,286,360,11
07/18/2022,MO,,0,,0
05/14/2020,AZ,12674,498,624,30
02/24/2020,VA,0,0,0,0
06/21/2021,FSM,0,0,0,0
02/23/2022,MT,206594,919,3156,31
03/16/2020,IL,,12,,0
10/05/2022,MD,,837,15147,1
09/30/2020,MT,13393,517,181,2
06/03/2020,VT,,2,,0
08/01/2022,MO,,0,,0
03/14/2020,VI,,0,,0
04/28/2022,MI,2111375,0,33126,0
05/30/2020,LA,,775,2680,19
08/31/2022,MO,,0,,0
08/02/2022,WY,134327,1290,1856,-1
07/20/2020,LA,,3186,3462,29
02/04/2022,DC,,0,,0
07/28/2020,FSM,0,0,0,0
11/27/2021,RI,,499,,4
06/09/2020,WY,760,10,17,0
07/17/2020,SC,65536,1998,,41
09/30/2021,LA,,872,12288,49
01/30/2022,WI,1321190,0,11062,0
09/15/2020,VA,129259,943,2691,96
06/23/2022,MO,,0,,0
02/17/2021,VI,,16,,0
03/15/2020,LA,,68,,2
03/17/2022,CA,8445468,5342,,118
03/14/2021,VI,,0,,0
05/28/2020,MT,493,8,17,0
07/15/2022,NJ,2168005,3971,31062,7
07/17/2022,AZ,1901276,0,26638,0
11/24/2021,NJ,1075059,2208,25484,12
07/06/2021,SC,496398,125,,0
03/05/2020,KY,,0,,0
07/04/2022,WI,1524445,3554,13150,12
04/24/2021,VT,,65,,0
08/19/2022,OR,870690,908,8342,8
02/24/2020,ME,0,0,0,0
11/22/2020,WY,24309,759,176,0
06/16/2022,MT,218839,0,3434,0
12/21/2021,NV,471739,1270,,28
07/21/2022,DC,,217,,0
01/24/2022,NH,,7347,,10
09/28/2021,NJ,1000067,1888,24593,34
03/27/2022,ME,169928,0,1972,0
10/04/2022,FSM,18857,2863,46,13
05/22/2022,FSM,21,0,0,0
08/18/2021,MN,,1158,7316,5
07/14/2021,LA,,1936,9772,10
07/10/2021,MO,,1089,,0
08/26/2020,ME,3965,22,131,0
09/19/2022,OR,885963,0,8492,0
08/05/2022,OR,858796,1370,8211,19
01/04/2022,ME,116560,2396,1448,26
03/11/2021,VI,,0,,0
11/28/2020,MD,,1590,4630,35
02/04/2022,SC,1117249,6258,,46
08/13/2021,MT,106725,345,1730,1
04/29/2022,VI,,43,,0
03/08/2022,NV,647600,371,,24
06/28/2022,FSM,38,0,0,0
10/03/2020,NE,,481,,4
03/03/2021,ID,139667,452,1649,5
12/25/2021,NC,1366219,6900,17309,30
08/01/2021,MO,,1220,,0
07/24/2022,IL,3528282,0,34309,0
06/15/2022,RI,,343,,1
10/09/2022,RI,,0,,0
09/17/2021,SC,666829,4919,,81
11/13/2021,MI,1188678,0,22767,0
06/30/2021,ME,50622,25,828,1
04/07/2021,NJ,824179,4243,22176,49
10/08/2020,NE,,647,,7
06/27/2020,AZ,69659,3594,1479,44
09/12/2021,FSM,1,0,0,0
12/16/2021,ID,248381,382,3354,3
08/10/2021,FSM,1,0,0,0
07/24/2021,DC,,62,,0
03/08/2021,MO,,815,,10
09/13/2020,LA,,1281,5065,33
05/21/2022,ID,351807,0,4022,0
08/15/2020,OR,21887,405,378,1
04/10/2021,NJ,834182,3599,22286,33
11/30/2021,NJ,1086722,3251,25563,42
06/26/2022,WI,1511639,0,13117,0
02/22/2020,CT,,0,,0
06/16/2021,SC,494109,148,,3
10/22/2020,LA,,772,5593,9
08/02/2021,ME,51675,116,850,0
01/06/2021,MD,,3146,6321,45
01/22/2021,LA,,1937,7964,41
10/09/2021,NC,1210076,3417,15552,58
03/22/2022,RI,,187,,0
11/26/2020,NV,144781,2542,,22
03/26/2020,VT,,32,,0
09/11/2020,MN,,467,1897,13
10/16/2020,VI,,0,,0
11/10/2021,CA,4714839,3716,,134
09/09/2021,IL,1559077,4741,24215,24
08/27/2020,MO,,1469,,11
05/27/2022,VI,,90,,0
11/02/2021,DE,131083,89,1975,5
07/30/2020,DE,14079,86,538,1
08/14/2020,NC,142323,1599,2513,24
05/16/2021,NH,,113,,1
02/28/2022,MT,208260,782,3187,15
05/04/2020,WI,8236,272,340,1
03/12/2020,VI,,0,,0
09/08/2021,SC,635214,3309,,25
04/24/2022,MI,2099201,0,33068,0
03/22/2020,KY,128,21,3,1
07/03/2020,AZ,91420,4434,1673,31
06/16/2021,CT,318977,39,6792,2
11/11/2021,NV,446461,0,,0
02/24/2022,KY,898658,2021,13261,34
08/13/2022,MI,2349334,0,34449,0
09/06/2020,MI,192787,667,6570,10
12/05/2021,NH,,0,,0
01/25/2021,NC,652187,3750,9333,76
06/23/2020,ME,2677,24,102,0
03/06/2022,RI,,118,,0
11/07/2020,CT,73206,0,3757,0
09/24/2022,CT,796429,709,9249,0
06/11/2022,RI,,289,,0
05/01/2021,DE,97294,212,1629,0
11/10/2020,DE,25781,201,685,2
04/13/2021,NH,,376,,0
02/11/2020,VT,,0,,0
11/05/2020,MT,36968,1013,407,3
05/07/2021,FSM,0,0,0,0
12/14/2021,CT,404571,2999,7370,28
05/06/2021,NC,833969,1725,11648,14
03/16/2022,FSM,13,0,0,0
03/29/2021,AZ,781909,604,14980,0
08/12/2020,OR,20891,248,367,7
01/02/2021,WY,38163,164,438,0
03/23/2022,NH,,149,,1
08/26/2022,DC,,0,,0
11/03/2020,VT,,21,,0
03/07/2021,DC,,146,,0
05/10/2020,NV,6098,81,,11
09/08/2020,VA,122711,836,2553,2
05/02/2020,VI,,0,,0
01/14/2022,NC,1721138,37872,18134,72
08/31/2020,KY,47868,244,1154,13
02/06/2022,KY,864799,2732,12630,50
08/02/2022,DE,268308,172,2718,2
08/29/2020,MO,,738,,15
03/15/2020,MN,,40,,0
